,Residential,Garden,Settlement,BP_BF,year_of_building,length_of_building,new_ins_period,NumberOfWindows_0,NumberOfWindows_1,NumberOfWindows_10,NumberOfWindows_2,NumberOfWindows_3,NumberOfWindows_4,NumberOfWindows_5,NumberOfWindows_6,NumberOfWindows_7,NumberOfWindows_8,NumberOfWindows_9,Building_Type_1,Building_Type_2,Building_Type_3,Building_Type_4
5732,1,0.0,0,1,53.0,106,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5733,1,0.0,0,1,54.0,106,161,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5734,0,0.0,0,1,34.0,63,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5735,0,1.0,1,1,53.0,153,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5736,0,0.0,0,0,35.0,48,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5737,1,0.0,0,1,53.0,116,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5738,0,1.0,1,1,36.0,86,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5739,0,0.0,0,1,24.0,68,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5740,0,0.0,0,1,26.0,61,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5741,0,0.0,0,1,27.0,109,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5742,0,1.0,1,1,11.0,87,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5743,0,1.0,1,1,113.0,38,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5744,1,1.0,1,1,16.0,203,997,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5745,0,0.0,0,1,33.0,44,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5746,0,0.0,0,1,32.0,91,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5747,0,0.0,0,1,54.0,56,838,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5748,0,1.0,1,1,50.0,50,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5749,0,1.0,1,1,25.0,63,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5750,0,1.0,1,1,5.0,126,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5751,0,1.0,1,1,7.0,126,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5752,0,1.0,1,1,8.0,49,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5753,0,1.0,1,1,5.0,84,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5754,0,1.0,1,1,7.0,84,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5755,0,1.0,1,1,14.0,132,248,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5756,0,1.0,1,1,11.0,97,997,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5757,1,0.0,0,1,52.0,110,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5758,0,0.0,0,0,35.0,74,997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5759,0,0.0,0,0,36.0,74,994,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5760,1,0.0,0,0,33.0,121,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5761,0,0.0,0,1,36.0,49,997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5762,1,0.0,0,1,32.0,35,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5763,1,0.0,0,1,34.0,35,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5764,0,0.0,0,1,25.0,189,915,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5765,0,0.0,0,1,32.0,68,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5766,0,0.0,0,1,25.0,100,832,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5767,0,1.0,1,1,4.0,194,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5768,0,1.0,1,1,21.0,62,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5769,1,1.0,1,1,130.0,56,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5770,1,1.0,1,1,45.0,64,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5771,1,1.0,1,1,13.0,136,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5772,0,1.0,1,1,23.0,89,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5773,0,1.0,1,1,79.0,48,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5774,0,0.0,0,0,42.0,59,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5775,0,1.0,1,1,314.0,28,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5776,0,1.0,1,1,315.0,28,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5777,0,1.0,1,1,49.0,89,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5778,0,1.0,1,1,46.0,61,997,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5779,0,1.0,1,1,25.0,60,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5780,0,1.0,1,1,26.0,60,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5781,0,1.0,1,1,26.0,48,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5782,0,0.0,0,0,46.0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5783,0,0.0,0,0,35.0,91,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5784,0,0.0,0,0,36.0,91,521,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5785,0,0.0,0,0,52.0,58,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5786,0,0.0,0,0,44.0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5787,0,0.0,0,0,46.0,76,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5788,0,1.0,1,1,65.0,37,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5789,0,1.0,1,1,24.0,32,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5790,0,0.0,0,1,25.0,70,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5791,0,0.0,0,1,26.0,70,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5792,1,1.0,1,1,113.0,44,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5793,1,1.0,1,1,33.0,67,890,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5794,0,0.0,0,1,55.0,46,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5795,0,0.0,0,1,56.0,46,997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5796,0,1.0,1,1,23.0,87,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5797,0,1.0,1,1,25.0,87,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5798,0,0.0,0,1,54.0,55,495,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5799,0,1.0,1,1,4.0,74,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5800,0,1.0,1,1,32.0,70,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5801,0,0.0,0,1,55.0,34,526,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5802,0,1.0,1,1,52.0,40,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5803,0,1.0,1,1,53.0,42,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5804,1,1.0,1,1,16.0,37,997,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5805,1,0.0,0,1,52.0,84,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5806,1,0.0,0,1,53.0,76,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5807,1,0.0,0,1,54.0,76,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5808,0,1.0,1,1,24.0,66,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5809,0,1.0,1,1,26.0,66,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5810,1,1.0,1,1,35.0,85,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5811,1,1.0,1,1,62.0,93,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5812,1,1.0,1,1,55.0,189,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5813,1,1.0,1,1,50.0,65,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5814,1,1.0,1,1,51.0,65,997,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5815,1,1.0,1,1,33.0,54,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5816,1,1.0,1,1,35.0,54,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5817,0,1.0,1,1,96.0,37,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5818,1,1.0,1,1,2.0,161,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5819,1,1.0,1,1,4.0,161,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5820,0,1.0,1,1,36.0,156,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5821,0,1.0,1,1,2.0,116,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5822,1,0.0,0,0,32.0,42,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5823,0,0.0,0,1,33.0,40,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5824,0,0.0,0,1,25.0,74,915,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5825,0,0.0,0,1,33.0,49,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5826,0,0.0,0,1,33.0,97,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5827,0,1.0,1,1,43.0,56,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5828,0,1.0,1,1,36.0,54,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5829,0,1.0,1,1,38.0,54,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5830,0,1.0,1,1,39.0,54,997,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5831,0,1.0,1,1,43.0,64,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5832,0,1.0,1,1,44.0,64,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5833,1,1.0,1,1,36.0,50,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5834,0,0.0,0,1,32.0,35,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5835,0,0.0,0,1,34.0,69,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5836,1,0.0,0,1,25.0,105,580,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5837,1,0.0,0,1,53.0,23,698,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5838,0,0.0,0,1,34.0,128,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5839,1,0.0,0,0,52.0,43,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5840,0,0.0,0,1,55.0,34,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5841,1,1.0,1,1,38.0,109,290,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5842,1,1.0,1,1,62.0,37,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5843,1,1.0,1,1,66.0,37,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5844,1,0.0,0,0,52.0,56,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5845,1,1.0,1,1,19.0,66,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5846,0,1.0,1,1,8.0,37,482,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5847,1,1.0,1,1,53.0,109,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5848,0,1.0,1,1,54.0,37,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5849,1,0.0,0,0,52.0,40,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5850,1,1.0,1,1,54.0,73,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5851,1,1.0,1,1,54.0,137,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5852,1,1.0,1,1,55.0,137,673,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5853,1,1.0,1,1,12.0,89,997,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5854,1,1.0,1,1,41.0,140,997,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5855,0,1.0,1,1,62.0,31,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5856,1,1.0,1,1,95.0,37,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5857,0,1.0,1,1,163.0,44,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5858,0,1.0,1,1,142.0,36,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5859,0,1.0,1,1,143.0,36,613,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5860,0,0.0,0,0,32.0,56,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5861,1,1.0,1,1,50.0,251,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5862,1,1.0,1,1,51.0,251,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5863,0,1.0,1,1,43.0,35,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5864,0,1.0,1,1,39.0,56,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5865,0,1.0,1,1,41.0,56,997,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5866,0,1.0,1,1,4.0,118,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5867,0,0.0,0,0,53.0,37,161,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5868,0,0.0,0,0,45.0,152,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5869,0,1.0,1,1,104.0,31,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5870,0,1.0,1,1,105.0,31,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5871,0,0.0,0,0,34.0,34,167,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5872,0,0.0,0,0,32.0,37,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5873,0,0.0,0,0,33.0,37,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5874,0,0.0,0,0,52.0,27,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5875,0,1.0,1,1,24.0,113,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5876,0,1.0,1,1,26.0,113,494,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5877,0,0.0,0,0,52.0,76,51,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5878,0,0.0,0,1,33.0,56,547,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5879,0,0.0,0,0,32.0,171,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5880,0,0.0,0,0,36.0,260,994,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5881,0,0.0,0,1,32.0,200,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5882,0,0.0,0,1,35.0,200,997,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5883,1,0.0,0,1,52.0,71,38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5884,1,0.0,0,0,53.0,56,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5885,1,0.0,0,0,56.0,56,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5886,0,0.0,0,0,32.0,62,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5887,1,1.0,1,1,112.0,84,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5888,1,1.0,1,1,113.0,84,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5889,1,0.0,0,1,53.0,52,465,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5890,0,0.0,0,1,35.0,52,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5891,0,0.0,0,0,33.0,60,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5892,0,1.0,1,1,102.0,28,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5893,0,0.0,0,0,26.0,145,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5894,1,0.0,0,1,55.0,93,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5895,0,0.0,0,0,34.0,56,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5896,1,0.0,0,0,52.0,34,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5897,1,0.0,0,1,56.0,76,997,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5898,0,0.0,0,1,33.0,86,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5899,0,0.0,0,1,36.0,86,997,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5900,0,0.0,0,1,33.0,40,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5901,1,0.0,0,0,33.0,189,747,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5902,0,1.0,1,1,53.0,63,915,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5903,0,0.0,0,1,34.0,40,52,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5904,1,0.0,0,0,32.0,75,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5905,1,0.0,0,0,35.0,75,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5906,0,1.0,1,1,34.0,124,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5907,0,1.0,1,1,52.0,28,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5908,0,1.0,1,1,205.0,23,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5909,0,1.0,1,1,27.0,138,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5910,0,0.0,0,1,33.0,34,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5911,0,0.0,0,1,35.0,28,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5912,0,0.0,0,0,26.0,113,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5913,0,0.0,0,1,36.0,64,997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5914,1,0.0,0,0,34.0,110,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5915,0,0.0,0,1,32.0,93,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5916,0,0.0,0,1,36.0,93,994,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5917,0,0.0,0,1,52.0,93,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5918,0,0.0,0,1,54.0,93,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5919,0,0.0,0,1,55.0,93,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5920,1,0.0,0,1,25.0,153,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5921,1,0.0,0,1,24.0,100,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5922,1,0.0,0,1,52.0,52,497,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5923,1,1.0,1,1,42.0,120,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5924,1,1.0,1,1,62.0,128,603,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5925,1,1.0,1,1,52.0,65,333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5926,1,1.0,1,1,55.0,65,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5927,1,1.0,1,1,56.0,65,994,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5928,1,1.0,1,1,1.0,76,1000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5929,0,0.0,0,1,34.0,81,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5930,0,0.0,0,1,53.0,34,438,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5931,0,0.0,0,1,33.0,145,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5932,0,1.0,1,1,3.0,52,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5933,0,1.0,1,1,5.0,52,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5934,1,0.0,0,1,24.0,108,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5935,0,0.0,0,1,33.0,36,800,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5936,0,0.0,0,0,53.0,21,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5937,0,1.0,1,1,112.0,42,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5938,0,1.0,1,1,11.0,40,1000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5939,0,1.0,1,1,3.0,53,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5940,0,1.0,1,1,4.0,53,792,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5941,0,1.0,1,1,64.0,208,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5942,0,1.0,1,1,7.0,37,328,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5943,0,1.0,1,1,4.0,86,1000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5944,0,1.0,1,1,3.0,108,1000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5945,0,1.0,1,1,52.0,42,1000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5946,0,1.0,1,1,49.0,109,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5947,0,1.0,1,1,46.0,50,1000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5948,0,0.0,0,0,34.0,111,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5949,0,0.0,0,0,32.0,87,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5950,0,0.0,0,0,28.0,98,994,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5951,0,0.0,0,1,24.0,80,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5952,0,0.0,0,1,26.0,80,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5953,0,0.0,0,1,32.0,69,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5954,0,1.0,1,1,29.0,95,252,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5955,0,0.0,0,0,32.0,42,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5956,0,0.0,0,1,32.0,131,81,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5957,0,0.0,0,0,33.0,34,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5958,0,0.0,0,1,53.0,36,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5959,0,0.0,0,1,54.0,36,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5960,0,0.0,0,1,24.0,48,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5961,0,0.0,0,1,53.0,54,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5962,0,1.0,1,1,21.0,78,997,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5963,0,1.0,1,1,17.0,87,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5964,0,1.0,1,1,18.0,87,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5965,0,1.0,1,1,20.0,87,994,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5966,0,0.0,0,0,35.0,52,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5967,0,0.0,0,0,24.0,48,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5968,0,0.0,0,0,28.0,48,997,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5969,0,0.0,0,0,26.0,84,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5970,0,1.0,1,1,0.0,110,743,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5971,0,1.0,1,1,41.0,133,997,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5972,0,1.0,1,1,18.0,31,1000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5973,0,1.0,1,1,5.0,50,1000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5974,0,1.0,1,1,20.0,125,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5975,0,1.0,1,1,25.0,66,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5976,0,1.0,1,1,5.0,60,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5977,0,1.0,1,1,26.0,68,994,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5978,0,1.0,1,1,93.0,49,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5979,0,1.0,1,1,18.0,138,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5980,0,1.0,1,1,7.0,212,494,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5981,0,1.0,1,1,63.0,94,857,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5982,0,1.0,1,1,112.0,54,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5983,0,1.0,1,1,113.0,54,1000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5984,0,1.0,1,1,17.0,69,1000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5985,0,1.0,1,1,49.0,124,751,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5986,0,1.0,1,1,33.0,81,104,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5987,1,1.0,1,1,13.0,212,502,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5988,0,0.0,0,0,42.0,40,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5989,0,0.0,0,0,43.0,40,665,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5990,0,0.0,0,0,32.0,234,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5991,0,0.0,0,1,34.0,94,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5992,0,0.0,0,0,25.0,45,580,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5993,0,0.0,0,0,55.0,25,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5994,0,0.0,0,0,24.0,50,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5995,0,0.0,0,0,55.0,30,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5996,0,0.0,0,0,32.0,37,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5997,0,0.0,0,0,33.0,38,1000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
